Timestamp,Modello,Nome,Posizione,Numero Seriale,Air quality,Atmospheric pressure,Lux,Co2,Co2e,Comfort,Electrosmog,Electrosmog hf,Electrosmog lf,Humidity,Iaq,Pm10,Pm25,Sound,Temperature,Tvoc,Wifi level,Wifi number
2021-02-10 10:48:03,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,65,1006.5,87.4,685.0,6000,100,100,1.0,193,49.6,244.6,5,4,69.3,21.3,2000,-64,6
2021-02-10 10:53:02,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,65,1006.5,81.5,718.0,6000,100,100,1.0,151,49.7,249.3,6,5,55.5,21.3,2000,-65,6
2021-02-10 10:57:59,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,65,1006.5,96.6,727.0,6000,100,100,1.0,146,49.6,250.0,4,3,67.3,21.4,2000,-72,4
2021-02-10 11:02:58,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,65,1006.5,127.1,747.0,6000,100,100,0.9,153,49.4,250.0,4,3,53.8,21.4,2000,-60,7
2021-02-10 11:07:57,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,65,1006.5,72.8,768.0,6000,95,100,0.9,153,49.2,248.1,3,2,71.7,21.4,2000,-59,5
2021-02-10 11:12:55,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,65,1006.5,85.9,756.0,6000,100,100,1.0,152,49.0,247.6,5,4,62.5,21.5,2000,-61,7
2021-02-10 11:17:53,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,65,1006.3,145.6,771.0,6000,100,100,0.9,146,48.8,242.6,2,1,64.8,21.5,2000,-64,8
2021-02-10 11:22:51,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,65,1006.2,85.9,782.0,6000,100,100,1.0,176,48.5,241.6,3,2,55.7,21.5,2000,-70,8
2021-02-10 11:27:50,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,65,1006.2,95.6,812.0,6000,100,100,0.9,149,48.5,248.9,4,3,61.4,21.6,2000,-62,5
2021-02-10 11:32:48,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,65,1006.0,95.4,854.0,6000,100,100,1.0,147,48.6,250.0,5,4,58.4,21.6,2000,-62,8
2021-02-10 11:37:45,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,65,1005.9,38.4,877.0,6000,100,100,1.0,154,48.7,250.0,6,5,65.1,21.7,2000,-62,4
2021-02-10 11:42:42,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,65,1005.8,51.3,893.0,6000,100,100,1.1,194,48.6,250.0,6,5,59.6,21.6,2000,-61,6
2021-02-10 11:47:42,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,65,1005.7,53.5,885.0,6000,100,100,0.9,153,48.5,250.0,6,5,65.7,21.7,2000,-62,6
2021-02-10 11:52:41,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,65,1005.5,53.0,879.0,6000,95,100,0.9,147,48.5,243.2,5,4,71.1,21.7,2000,-62,7
2021-02-10 11:57:39,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,65,1005.4,55.2,825.0,6000,100,100,1.0,152,48.4,233.1,5,4,67.9,21.7,2000,-70,6
2021-02-10 12:02:35,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,65,1005.4,81.3,762.0,6000,100,100,0.9,183,48.4,217.0,4,3,69.3,21.7,2000,-59,5
2021-02-10 12:07:35,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,65,1005.4,49.6,684.0,6000,100,100,1.0,143,48.4,210.1,5,4,61.9,21.7,2000,-72,6
2021-02-10 12:12:33,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,65,1005.2,45.8,678.0,6000,100,100,1.0,153,48.5,198.3,3,2,65.7,21.7,2000,-60,5
2021-02-10 12:17:32,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,65,1005.2,113.0,667.0,6000,95,100,0.9,149,48.5,198.9,4,3,73.6,21.6,2000,-59,9
2021-02-10 12:22:30,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,65,1005.0,109.2,629.0,6000,100,100,0.9,148,48.4,190.0,3,2,67.3,21.6,2000,-58,6
2021-02-10 12:27:29,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,65,1004.9,106.7,609.0,6000,100,100,0.9,142,48.5,183.6,4,3,68.2,21.6,2000,-59,9
2021-02-10 12:32:27,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,65,1004.7,99.5,586.0,6000,100,100,0.9,143,48.5,174.2,7,6,66.5,21.6,2000,-60,7
2021-02-10 12:37:24,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,65,1004.7,94.4,593.0,6000,95,100,1.0,195,48.5,167.8,5,4,74.7,21.6,2000,-76,6
2021-02-10 12:42:23,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,65,1004.6,93.7,573.0,6000,100,100,0.9,154,48.3,163.2,4,3,62.3,21.6,2000,-60,4
2021-02-10 12:47:21,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,65,1004.7,93.7,549.0,6000,100,100,0.9,155,48.2,160.2,5,4,67.5,21.6,2000,-59,7
2021-02-10 12:52:20,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,65,1004.6,91.7,566.0,6000,100,100,0.9,142,48.1,159.9,7,6,63.6,21.6,2000,-75,6
2021-02-10 12:57:18,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,65,1004.3,86.6,569.0,5949,100,100,0.9,174,47.9,156.9,4,3,67.2,21.5,2000,-59,5
2021-02-10 13:02:17,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,65,1004.3,90.7,549.0,5548,100,100,0.9,135,47.4,154.5,5,4,63.1,21.4,2000,-59,5
2021-02-10 13:07:13,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,65,1004.2,98.3,544.0,5966,100,100,0.9,150,47.7,151.5,4,3,62.7,21.4,2000,-58,3
2021-02-10 13:12:14,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,75,1004.2,99.5,555.0,6000,100,100,1.1,160,47.9,143.6,3,2,55.6,21.3,2000,-55,4
2021-02-10 13:17:12,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,75,1004.1,90.3,568.0,6000,100,100,1.1,152,48.0,145.6,3,2,68.4,21.3,2000,-62,4
2021-02-10 13:22:10,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,75,1004.0,93.9,585.0,6000,100,100,1.0,164,47.9,148.0,5,4,54.1,21.3,2000,-58,4
2021-02-10 13:27:08,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,75,1003.9,94.1,590.0,6000,100,100,0.9,152,48.0,145.1,9,8,65.3,21.4,2000,-57,5
2021-02-10 13:32:07,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,75,1003.9,94.6,608.0,6000,100,100,1.1,159,48.2,147.6,3,2,55.1,21.3,2000,-58,5
2021-02-10 13:37:05,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,75,1003.9,100.9,615.0,5836,100,100,1.0,161,48.5,148.5,4,3,69.0,21.3,2000,-57,5
2021-02-10 13:42:04,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,65,1003.7,37.7,630.0,6000,100,100,1.0,219,48.9,151.0,10,9,62.6,21.3,2000,-57,5
2021-02-10 13:47:02,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,75,1003.6,39.1,629.0,5847,100,100,1.0,148,48.8,140.6,5,4,58.5,21.3,2000,-55,5
2021-02-10 13:52:01,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,75,1003.7,40.7,565.0,5479,100,100,0.9,150,48.8,136.5,5,4,52.7,21.2,2000,-56,6
2021-02-10 13:56:59,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,75,1003.3,37.6,511.0,4528,100,100,1.0,183,49.0,117.4,6,5,49.8,21.1,2000,-61,7
2021-02-10 14:01:57,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,75,1003.3,45.3,450.0,3435,100,100,1.0,162,49.4,96.5,7,6,61.5,21.0,2000,-55,5
2021-02-10 14:06:55,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,75,1003.4,43.0,408.0,3120,100,100,0.9,157,49.7,89.1,5,4,53.0,20.9,2000,-74,6
2021-02-10 14:11:53,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,75,1003.4,37.5,382.0,2853,100,100,0.9,161,50.0,69.7,14,13,52.8,20.9,2000,-57,5
2021-02-10 14:16:51,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,75,1003.5,37.3,367.0,2423,100,100,0.9,188,50.3,62.3,5,4,55.0,20.8,1618,-61,7
2021-02-10 14:21:49,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,75,1003.4,26.5,355.0,2154,100,100,1.0,154,50.5,41.9,4,3,44.9,20.8,1036,-57,4
2021-02-10 14:26:48,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,75,1003.5,17.7,344.0,2038,100,100,0.9,149,51.0,28.9,8,7,47.8,20.7,815,-56,6
2021-02-10 14:31:46,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,88,1003.6,19.0,336.0,1825,100,100,1.0,144,51.3,25.0,4,3,51.6,20.7,481,-56,9
2021-02-10 14:36:44,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,100,1003.5,21.8,330.0,1637,100,100,0.9,206,51.7,25.0,8,7,60.0,20.7,279,-55,8
2021-02-10 14:41:43,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,100,1003.5,17.4,316.0,1420,100,100,1.0,151,52.2,25.0,7,6,49.5,20.6,155,-62,6
2021-02-10 14:46:41,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,100,1003.3,14.9,310.0,836,100,100,0.9,149,52.8,25.0,8,7,50.8,20.5,66,-62,7
2021-02-10 14:51:39,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,100,1003.3,14.6,318.0,414,100,100,0.9,155,53.2,25.0,10,9,47.2,20.4,2,-59,7
2021-02-10 14:56:38,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,100,1003.1,16.6,310.0,400,100,100,0.9,171,53.6,25.0,10,9,51.2,20.4,0,-63,3
2021-02-10 15:01:36,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,100,1003.0,17.7,297.0,400,100,100,0.9,144,53.8,25.0,7,6,46.3,20.3,0,-63,5
2021-02-10 15:06:34,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,100,1003.0,16.3,303.0,400,100,100,0.9,162,53.8,25.0,6,5,49.2,20.3,0,-65,7
2021-02-10 15:11:32,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,100,1002.9,14.9,307.0,400,100,100,1.0,155,54.1,25.0,8,7,50.9,20.3,0,-65,5
2021-02-10 15:16:31,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,100,1002.8,14.7,312.0,400,100,100,1.0,154,54.6,25.0,9,8,45.6,20.3,0,-64,5
2021-02-10 15:21:29,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,100,1002.8,12.5,320.0,643,100,100,1.0,160,55.6,25.0,12,11,60.5,20.2,37,-74,6
2021-02-10 15:26:28,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,100,1002.8,12.6,322.0,1207,100,100,0.9,168,55.3,33.2,6,5,56.8,20.3,122,-55,6
2021-02-10 15:31:26,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,100,1002.7,11.8,328.0,1512,100,100,1.0,210,55.3,28.3,11,10,48.0,20.3,179,-65,8
2021-02-10 15:36:24,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,100,1002.9,11.5,325.0,1648,100,100,1.0,154,55.3,34.6,11,10,52.5,20.2,288,-58,5
2021-02-10 15:41:22,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,88,1002.9,9.6,323.0,1830,100,100,1.0,157,55.1,36.4,8,7,54.7,20.3,488,-72,6
2021-02-10 15:46:20,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,75,1002.7,8.7,325.0,2060,100,100,1.1,163,54.9,41.8,10,9,47.8,20.3,843,-56,6
2021-02-10 15:51:17,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,75,1002.6,8.3,326.0,2130,100,100,1.0,207,54.9,40.5,14,13,44.0,20.4,984,-60,6
2021-02-10 15:56:17,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,75,1002.3,8.2,321.0,2164,100,100,1.0,162,55.0,41.8,10,9,48.2,20.3,1058,-58,4
2021-02-10 16:01:15,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,75,1002.4,7.1,329.0,2189,100,100,1.0,162,55.0,43.9,9,8,49.4,20.3,1120,-59,7
2021-02-10 16:06:14,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,75,1002.4,6.4,326.0,2255,100,100,1.2,170,55.0,46.6,8,7,50.2,20.4,1258,-57,4
2021-02-10 16:11:11,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,75,1002.3,5.2,319.0,2363,100,100,1.0,154,55.1,50.1,5,4,50.0,20.3,1490,-64,6
2021-02-10 16:16:10,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,75,1002.3,5.1,317.0,2459,100,100,1.0,152,55.2,49.8,6,5,50.2,20.3,1683,-57,5
2021-02-10 16:21:09,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,75,1002.3,5.2,322.0,2443,100,100,1.1,153,55.2,53.9,8,7,47.1,20.4,1658,-57,6
2021-02-10 16:26:06,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,75,1002.4,5.3,320.0,2368,100,100,1.1,207,55.4,51.8,6,5,43.5,20.3,1501,-62,6
2021-02-10 16:31:05,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,75,1002.3,4.2,318.0,2368,100,100,1.1,160,55.5,51.8,7,6,52.7,20.3,1501,-64,5
2021-02-10 16:36:03,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,75,1002.2,3.8,321.0,2720,100,100,1.1,165,55.4,53.0,9,8,46.6,20.3,2000,-59,8
2021-02-10 16:36:03,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,75,1002.2,3.8,321.0,2720,100,100,1.1,165,55.4,53.0,9,8,46.6,20.3,2000,-59,8
2021-02-10 16:41:02,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,75,1002.3,3.5,314.0,2925,100,100,1.0,187,55.3,61.0,10,9,50.9,20.5,2000,-61,7
2021-02-10 16:45:59,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,75,1002.3,3.1,319.0,2912,100,100,1.0,160,55.4,58.7,7,6,44.8,20.4,2000,-59,8
2021-02-10 16:50:57,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,75,1002.2,2.9,316.0,2917,100,100,1.0,164,55.4,61.0,5,4,45.7,20.4,2000,-61,7
2021-02-10 16:55:53,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,75,1002.3,2.0,316.0,2966,100,100,1.0,154,55.5,62.3,7,6,47.8,20.4,2000,-61,7
2021-02-10 17:00:54,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,75,1002.3,1.4,318.0,2832,100,100,1.0,191,55.7,61.8,7,6,47.3,20.4,2000,-60,8
2021-02-10 17:05:52,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,75,1002.4,1.0,319.0,2614,100,100,1.1,142,56.0,58.4,8,7,55.3,20.3,2000,-61,7
2021-02-10 17:10:51,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,75,1002.6,0.5,316.0,2471,100,100,1.0,157,56.1,54.8,12,11,46.4,20.3,1713,-60,5
2021-02-10 17:15:49,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,75,1002.6,1.3,316.0,2253,100,100,1.0,166,56.4,53.7,11,10,51.9,20.3,1252,-60,6
2021-02-10 17:20:47,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,75,1002.6,1.1,315.0,2094,100,100,1.0,153,56.5,50.8,15,14,49.9,20.2,906,-59,6
2021-02-10 17:25:45,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,75,1002.4,0.5,301.0,2132,100,100,1.0,163,56.6,48.7,9,8,45.5,20.2,987,-60,6
2021-02-10 17:30:43,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,75,1002.2,0.4,310.0,2070,100,100,1.1,158,56.7,45.6,8,7,47.1,20.2,859,-61,6
2021-02-10 17:35:41,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,75,1002.2,1.0,319.0,2027,100,100,1.0,227,56.7,48.2,13,12,44.3,20.2,796,-60,4
2021-02-10 17:40:40,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,75,1002.3,0.4,320.0,1985,100,100,1.1,168,56.9,47.6,11,10,44.8,20.1,720,-60,8
2021-02-10 17:45:38,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,88,1002.3,0.4,314.0,1892,100,100,1.0,151,57.0,44.3,12,11,41.0,20.1,573,-60,8
2021-02-10 17:50:36,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,88,1002.3,0.4,314.0,1878,100,100,1.0,155,57.1,42.7,12,11,43.6,20.1,552,-61,6
2021-02-10 17:55:34,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,88,1002.2,0.2,307.0,1855,100,100,1.0,158,57.2,43.7,9,8,46.8,20.1,523,-60,6
2021-02-10 18:00:33,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,88,1002.3,0.4,301.0,1846,100,100,1.1,167,57.3,41.8,7,6,47.2,20.1,509,-60,7
2021-02-10 18:05:32,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,75,1002.4,0.4,309.0,1923,100,100,1.0,150,57.2,39.5,14,13,52.2,20.1,621,-61,5
2021-02-10 18:10:30,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,75,1002.5,0.4,314.0,1946,100,100,1.0,165,57.1,47.0,9,8,48.9,20.1,657,-68,6
2021-02-10 18:15:26,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,75,1002.5,0.2,310.0,2154,100,100,1.0,153,57.0,50.8,13,12,50.8,20.1,1036,-61,5
2021-02-10 18:20:23,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,75,1002.4,0.4,306.0,2404,100,100,0.9,172,56.7,55.5,7,6,47.3,20.2,1573,-61,6
2021-02-10 18:25:25,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,75,1002.5,0.4,314.0,2783,100,100,1.0,152,56.4,65.8,6,5,43.1,20.3,2000,-70,5
2021-02-10 18:30:22,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,75,1002.7,0.4,321.0,3189,100,100,1.0,217,56.2,74.2,12,11,46.5,20.3,2000,-61,8
2021-02-10 18:35:18,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,75,1002.6,0.4,322.0,3506,100,100,1.0,168,55.9,80.8,7,6,42.8,20.4,2000,-61,6
2021-02-10 18:40:20,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,75,1002.6,0.2,318.0,3889,100,100,1.0,148,55.7,87.6,5,4,44.3,20.5,2000,-62,6
2021-02-10 18:45:18,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,75,1002.6,0.2,323.0,4264,100,100,0.9,159,55.5,93.3,8,7,44.7,20.5,2000,-62,6
2021-02-10 18:50:16,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,75,1002.8,0.0,324.0,4620,100,100,1.0,214,55.6,101.3,5,4,48.8,20.6,2000,-62,7
2021-02-10 18:55:14,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,75,1002.5,0.0,329.0,5005,100,100,1.0,157,55.8,106.6,9,8,44.5,20.7,2000,-61,6
2021-02-10 19:00:13,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,75,1002.5,0.0,331.0,5417,100,100,0.9,164,55.7,114.7,7,6,43.3,20.8,2000,-61,8
2021-02-10 19:05:11,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,75,1002.6,0.0,335.0,5727,100,100,1.0,154,55.4,124.4,7,6,46.5,20.9,2000,-62,6
2021-02-10 19:10:09,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,75,1002.5,0.0,327.0,6000,100,100,1.1,164,55.2,130.8,7,6,44.3,20.9,2000,-62,4
2021-02-10 19:15:08,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,75,1002.6,0.0,331.0,6000,100,100,1.1,159,54.9,138.1,7,6,42.4,21.0,2000,-61,5
2021-02-10 19:20:04,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,75,1002.3,0.0,336.0,6000,100,100,1.1,149,54.7,142.6,5,4,45.2,21.1,2000,-62,7
2021-02-10 19:25:05,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,75,1002.4,0.0,340.0,6000,100,100,1.0,158,54.6,149.6,5,4,46.0,21.1,2000,-61,6
2021-02-10 19:30:03,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,65,1002.4,0.4,341.0,6000,100,100,1.0,219,54.4,151.4,11,10,39.4,21.2,2000,-61,6
2021-02-10 19:35:02,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,65,1002.5,34.8,339.0,6000,100,100,1.0,166,54.3,161.5,6,5,46.1,21.2,2000,-60,5
2021-02-10 19:40:00,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,65,1002.4,68.0,348.0,6000,100,100,1.0,154,54.4,162.0,5,4,49.6,21.3,2000,-53,5
2021-02-10 19:44:56,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,65,1002.3,67.8,414.0,6000,100,100,0.9,151,54.6,174.7,9,8,39.7,21.3,2000,-53,6
2021-02-10 19:49:56,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,65,1002.2,65.1,454.0,6000,100,100,0.9,151,54.7,188.0,7,6,59.9,21.3,2000,-65,7
2021-02-10 19:54:53,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,65,1002.3,62.7,473.0,6000,100,100,1.0,153,54.9,229.9,5,4,55.3,21.4,2000,-54,5
2021-02-10 19:59:53,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,65,1002.2,64.9,504.0,6000,100,100,1.0,160,55.0,240.6,6,5,53.4,21.4,2000,-55,4
2021-02-10 20:04:50,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,65,1002.2,61.0,538.0,6000,100,100,0.9,155,55.1,247.1,7,6,49.4,21.4,2000,-72,5
2021-02-10 20:09:50,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,65,1002.1,65.8,554.0,6000,95,100,0.9,150,55.0,250.0,7,6,70.1,21.5,2000,-56,8
2021-02-10 20:14:48,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,65,1002.0,60.8,563.0,6000,100,100,0.9,146,55.0,250.0,9,8,66.6,21.5,2000,-64,8
2021-02-10 20:19:46,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,65,1001.8,64.4,591.0,6000,100,100,0.9,145,55.2,250.0,7,6,62.1,21.5,2000,-65,2
2021-02-10 20:24:45,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,65,1001.8,62.2,606.0,6000,100,100,1.2,163,55.0,250.0,7,6,64.1,21.5,2000,-53,9
2021-02-10 20:29:42,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,65,1001.8,65.1,589.0,6000,100,100,1.1,147,55.0,248.0,9,8,56.5,21.5,2000,-64,6
2021-02-10 20:34:41,Aircare PRO+,SUORE DI IVREA,TERZA ELEMENTARE,17120003-00-19/001-000073,65,1001.8,61.0,564.0,6000,100,100,1.0,152,54.8,236.3,7,6,52.0,21.6,2000,-53,8
